Nome: FRANCA
Codigo Estacao: 83630
Latitude: -20.584314
Longitude: -47.382427
Altitude: 1003.55
Situacao: Operante
Data Inicial: 1960-01-01
Data Final: 2022-03-17
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-01-20;1,5;1,1;22,5;26,7;22,38;20,2;90,25;3,333333;
2020-01-21;,8;1,7;45,4;28;23,22;19;65;2,333333;
2020-01-22;1,9;1,1;22,1;27,6;21,64;19,4;90,25;2;
2020-01-23;1,6;0;21,4;24;20,66;19,3;94,25;2,333333;
2020-01-24;,8;0;19,9;23,2;20,76;19,4;96,5;,666667;
2020-01-25;,7;4,5;10,3;27,7;21,6;17,1;74,75;2,333333;
2020-01-26;3,1;5,1;0;29,7;23,2;18,3;59,75;1,333333;
2020-01-27;4,7;3,4;0;31;24,98;19,6;62;3;
2020-01-28;4,6;3,2;0;30,4;24,58;21,5;72;3,333333;
2020-01-29;3,3;1,3;28,7;27,4;22,06;18,3;78,75;3,333333;
2020-01-30;3;2;0;29,8;22,96;20;80,75;3,333333;
2020-01-31;null;,8;7,3;28,8;23,6;19,4;79;,68592;
2020-02-01;2,8;0;0;30,4;23,24;20,6;81,5;1,333333;
2020-02-02;2,2;2,1;,2;30,6;24,8;20;69,5;1,333333;
2020-02-03;2,5;,1;,2;29;22,32;19,6;85,5;3;
2020-02-04;1,8;,1;5,1;28,2;23,18;19,5;83,75;1,333333;
2020-02-05;1,3;1,1;20,9;27,8;21,28;19;93,25;3;
2020-02-06;1;,2;30,4;27,2;21,08;18,6;93;3,666667;
2020-02-07;1,4;0;32,9;25,2;20,3;17,7;86,75;3,666667;
2020-02-08;2,1;,2;3,7;25,2;21,68;18,4;75,75;4,333333;
2020-02-09;3;,4;1,1;25,2;21,08;18,8;85,25;5,333333;
2020-02-10;2,4;,6;,7;25,4;21,28;19,3;94,25;4,333333;
2020-02-11;,8;0;13,9;24,6;21,16;19,4;94,75;3,666667;
2020-02-12;,7;,2;35,8;27,2;21,98;19,7;87,5;3,333333;
2020-02-13;1;1,4;,8;27,2;22,14;19,3;86;2,333333;
2020-02-14;1;4,2;3,2;29,4;23,62;18,3;72;1,666667;
2020-02-15;3,4;4,5;0;32;24,84;21,6;69;3,333333;
2020-02-16;5,2;2,2;0;30,6;23,6;20,2;73;3,333333;
2020-02-17;2,9;1,7;12,6;28,2;23,36;19,2;82,25;2,333333;
2020-02-18;2,5;2,3;21,3;29,2;23,5;20,7;83,75;3,666667;
2020-02-19;2,8;,1;9,8;27,8;23,76;20,6;83,25;2;
2020-02-20;2,6;,5;2,9;28,6;24,4;21;78,5;1,666667;
2020-02-21;1,8;0;74,9;25,4;20,66;18,7;96,5;3;
2020-02-22;,9;,4;16,3;25,3;20,92;18,7;95,25;1,666667;
2020-02-23;,7;,4;13,8;25,6;21,46;18,9;86,75;2,333333;
2020-02-24;1,4;,1;,4;26,8;21,84;19,3;87,75;2,333333;
2020-02-25;1,7;2,5;2,6;29,4;24,26;20,1;74;3,333333;
2020-02-26;3,4;,3;13,1;26,3;21,4;19,5;88,5;3,333333;
2020-02-27;1,4;0;13,8;26;21,6;19,4;92,25;1,333333;
2020-02-28;,4;0;8,7;26,8;21,76;20;92,75;2;
2020-02-29;1,4;1,2;13,2;27,6;21,56;18;87;1,666667;
2020-03-01;1,5;,1;21,8;25,2;20,28;18,4;92,5;2,333333;
2020-03-02;1,4;,2;19,8;23,6;19,94;17,5;81;3;
2020-03-03;1,4;4,2;0;27,4;21,7;17,1;77,5;2;
2020-03-04;1,2;7;0;29;22,72;17,7;67,75;2,666667;
2020-03-05;1,1;7,3;0;29,4;22,82;18,5;62,5;1,666667;
2020-03-06;1,4;6,8;0;29,4;21,8;17,6;65,5;2;
2020-03-07;1,6;3,9;0;28,7;22,36;17,5;59,75;2;
2020-03-08;1,1;3,5;0;27,6;22,26;17,9;69,25;2,333333;
2020-03-09;,9;2,9;1,1;27,4;23,92;18;67,75;2,333333;
2020-03-10;1;4,3;,4;30;23,52;18;69,75;1,666667;
2020-03-11;1,4;5,5;0;29,8;23,82;18,7;65,5;2,333333;
2020-03-12;1,4;7,4;0;31,2;24,56;18,8;61;2;
2020-03-13;1,8;7,2;0;31;24,66;19,7;60,75;3;
2020-03-14;4,5;4,4;0;30,4;24,48;19,2;66,5;2,666667;
2020-03-15;4;4,2;0;30,6;24,28;20,8;68;2,666667;
2020-03-16;3,5;,7;17,2;29,6;22,82;18,9;79,25;1;
2020-03-17;3,3;5,4;0;30,8;24,64;20;67,5;2;
2020-03-18;3,1;2,6;0;29,6;24,6;20,8;70;1,666667;
2020-03-19;3,2;1,2;,2;28,8;24,78;21,9;72,75;2,333333;
2020-03-20;2,6;,8;2,9;28,8;22,1;18,7;84,25;2,666667;
2020-03-21;1,8;1,5;21,4;26,9;22,06;19;89,5;2;
2020-03-22;1,1;0;,2;23,2;20,98;19,5;93,5;2;
2020-03-23;,7;8,1;2,2;27,6;21,74;16,9;67,75;3;
2020-03-24;3,5;9,7;0;27,2;20,64;16;62;4;
2020-03-25;4;8;0;27,4;20,82;15,5;62,5;3;
2020-03-26;3,9;7,3;0;27,3;21,54;16,4;64,25;3,666667;
2020-03-27;3,6;7,9;0;27,4;21,84;17,4;71,75;4;
2020-03-28;2,4;5,9;,4;27,5;22,68;18,7;78,25;4;
2020-03-29;1,7;1,1;,4;26,3;21,62;19,6;91,25;1,333333;
2020-03-30;,7;1,6;3,8;27,6;21,34;18,3;93,5;2,333333;
2020-03-31;1,1;9,3;6,1;29,6;23,74;18,1;70,75;2,666667;
2020-04-01;3,7;7,5;0;29,9;24,16;20,1;71;2;
2020-04-02;3,2;6,1;0;30;24,4;20,6;73;2,666667;
2020-04-03;4,1;6,5;0;27,8;23,08;20,8;84;2,333333;
2020-04-04;2,1;8,7;8;27,6;22,04;17,6;71,5;1,666667;
2020-04-05;3,4;10,3;0;29,4;23,72;19;62,75;1,333333;
2020-04-06;1,8;9,9;0;31,1;24,8;20,3;64;2,666667;
2020-04-07;,9;6,2;0;28,2;22,94;20,1;78,25;,666667;
2020-04-08;2,3;7,6;0;28,6;22,9;20,3;73,25;2,333333;
2020-04-09;2;9,4;0;28,2;20,94;16,5;66,75;3;
2020-04-10;2,3;10,3;0;28;21;16;56,5;1;
2020-04-11;5,4;10,6;0;28,4;21,68;16,6;56,25;1,666667;
2020-04-12;4;5,7;0;28,4;21,8;17;68,25;2,333333;
2020-04-13;3,3;4,5;0;27,8;21,44;17,2;81,25;3;
2020-04-14;2,9;1,6;1;25,2;19,56;16,2;91,25;3,333333;
2020-04-15;1,1;1,2;18,5;24;19,22;15,1;83,25;1,666667;
2020-04-16;1,4;2,5;0;25,4;20,42;17,9;81,75;1;
2020-04-17;1,7;6,3;0;28;22,44;17,8;73;2,333333;
2020-04-18;,7;3,7;0;27,6;22,06;18,1;75,5;1;
2020-04-19;,7;0;0;24,2;19,56;17,2;82;3;
2020-04-20;,3;5,6;0;26,4;20,62;16,3;71,75;2;
2020-04-21;1;9,1;0;27,4;21,34;17,1;67,25;2;
2020-04-22;2,1;7,9;0;27,8;21,5;17,1;65;1,333333;
2020-04-23;3,5;4,4;0;28,1;22,12;17;69,5;1,666667;
2020-04-24;3,4;5,9;0;27,6;22,4;18,4;67,5;3;
2020-04-25;3,9;7,4;0;27,8;21,52;17,4;60,75;2,333333;
2020-04-26;4;7,3;0;27,6;21,48;15,6;59;1,333333;
2020-04-27;3,6;10,1;0;26,6;20,74;16,7;60,25;3,333333;
2020-04-28;2,1;7,7;0;23,8;18,66;14;64,25;3,333333;
2020-04-29;1,3;10,1;0;26,4;20,42;16,5;60,25;1,333333;
2020-04-30;4,3;9,5;0;27,2;20,8;17,2;60,75;1,666667;
2020-05-01;4,2;8,4;0;27,6;21,6;16,8;60,5;,666667;
2020-05-02;4,3;9,5;0;27,2;21,76;18;54;,666667;
2020-05-03;4,1;9,6;0;29,9;20,5;15,4;67,5;,666667;
2020-05-04;3,6;10,2;0;27,3;20,24;15,3;53,25;1,333333;
2020-05-05;4,8;6,3;0;27,6;21,48;17,2;56,75;2,333333;
2020-05-06;1,1;2,9;0;27,3;21,94;18,8;64;3,333333;
2020-05-07;1;,4;0;23,6;17,82;15,5;77,75;1,666667;
2020-05-08;1;9,5;0;24,1;17,38;11,8;68,75;3,333333;
2020-05-09;3;10,1;0;25;18,08;13,6;60,5;3,333333;
2020-05-10;4,6;10,1;0;24,8;18,34;13,4;59,75;3,666667;
2020-05-11;4,4;9,9;0;26,2;18,6;13,2;59;2,333333;
2020-05-12;5;8,7;0;25,4;19,66;14,9;57;2,666667;
2020-05-13;4,8;1,9;0;26,2;20,98;15,9;61,25;4;
2020-05-14;4,2;0;0;22,8;19,68;17,4;78,5;,666667;
2020-05-15;1,8;3;,2;24,4;19,78;16,7;80,25;1;
2020-05-16;1,9;7;0;25,6;19,52;16,4;76;1,666667;
2020-05-17;2,4;9,6;0;26,9;19,82;14,4;63;1,666667;
2020-05-18;3,6;9,2;0;26,4;20,24;16;60,75;2,333333;
2020-05-19;3,5;9,9;0;26,2;19,2;13,4;63,25;3,666667;
2020-05-20;4,1;8;0;25,2;19,28;15,2;64,5;3;
2020-05-21;1,3;9;0;26,4;20,5;15,3;58,5;2,666667;
2020-05-22;,8;8,4;0;27,2;21,24;16,6;62,25;,4;
2020-05-23;2;0;7,6;22;17,6;16,2;93;1,666667;
2020-05-24;,5;0;4,4;16,6;11,72;10;97,5;1,333333;
2020-05-25;,1;9,2;21,8;19,4;12,26;7,5;79,25;2;
2020-05-26;1;9,5;0;19,6;12,76;7,8;68,75;2;
2020-05-27;,5;9,9;0;22,6;14,26;8,3;58,25;0;
2020-05-28;3,5;10;0;25,8;17,4;10,6;47,75;2;
2020-05-29;4,5;9,9;0;25,2;16,7;10,1;53,5;1,333333;
2020-05-30;5,7;9,9;0;24,6;17,6;13,6;53,5;1,666667;
2020-05-31;4,5;9,8;0;23,4;17,36;13,8;62,75;1;
2020-06-01;3,2;9,9;0;24,8;18,78;14,1;55;2;
2020-06-02;3,6;9,8;0;25,7;18,76;14,9;64,25;2,333333;
2020-06-03;4;5,8;0;26,6;20,76;16;65,5;1,666667;
2020-06-04;3,3;4,8;0;27,8;21;17,4;76;1,333333;
2020-06-05;2,8;6,3;,6;26,6;21,16;18;67,75;1,666667;
2020-06-06;4,6;8,9;0;27,6;19,82;18,3;66,5;1;
2020-06-07;2,8;4,2;0;26,4;21,14;17,5;78,5;1,666667;
2020-06-08;,8;7,1;0;28;22,28;18,4;66,75;2,666667;
2020-06-09;1;7,7;0;27,6;22,48;19;63;3,333333;
2020-06-10;1;3,4;0;27,6;22,48;19,6;57,25;2,666667;
2020-06-11;1,1;8,3;0;28,4;22,58;18,9;54,5;2,333333;
2020-06-12;1,2;9,5;0;28,8;23,26;19,3;51,25;1,666667;
2020-06-13;1,5;9,6;0;28,4;22,88;19,6;53,75;1,333333;
2020-06-14;1,1;9,9;0;27;21,24;17;59,25;3;
2020-06-15;1,2;8,7;0;24,5;18,56;14,9;68,75;4;
2020-06-16;null;8,7;0;23,6;17,98;13,5;71,5;4,45848;
2020-06-17;2,8;9;0;21,8;17,46;13,7;70;4,333333;
2020-06-18;3,6;9,2;0;25;19,2;13,8;57,25;2,133333;
2020-06-19;4,3;9,4;0;26,3;19,32;14,5;59,25;3,333333;
2020-06-20;4,7;9,3;0;27,8;21,14;16,5;64;3,333333;
2020-06-21;4,1;9,9;0;27;20,46;17,3;57,5;2,333333;
2020-06-22;6;8,8;0;25,4;19,82;16,7;54,5;3,666667;
2020-06-23;4,7;7,5;0;24,8;18,44;13,4;54,25;3;
2020-06-24;4,4;9,2;0;25,8;19,66;13,7;56;3;
2020-06-25;5,1;9,2;0;27;21,18;17,1;59,75;4,333333;
2020-06-26;4,8;9;0;27,2;20,9;15,1;62;2,333333;
2020-06-27;4,8;4,4;0;21,2;17,24;14,4;76,25;2;
2020-06-28;2,2;9,2;,2;24;17,36;14,2;66;2,666667;
2020-06-29;2,8;9,5;0;24,8;18,2;13,2;65;3,666667;
2020-06-30;4,4;9;0;25,4;18,96;14,2;61;5;
2020-07-01;6,6;4,6;0;21,6;17,24;14,8;74,25;4,333333;
2020-07-02;2,8;9,6;0;22,6;16,18;10,1;52,75;3,333333;
2020-07-03;4,4;9,7;0;23,7;16,84;11,3;51,75;,666667;
2020-07-04;4,4;10;0;27,2;19,94;12,3;46,75;2,666667;
2020-07-05;5,5;7,4;0;27,4;21,42;17,9;56,25;4;
2020-07-06;6,3;9,7;0;28,8;22,06;17,7;45,75;3;
2020-07-07;6,5;9,9;0;26,8;20,54;18,3;45,75;2,666667;
2020-07-08;6,7;9,7;0;27;20,88;16,2;47,5;3,333333;
2020-07-09;5,5;7,3;0;25,4;19,18;15,3;72;1,333333;
2020-07-10;3;9,4;0;28;21,52;16;55,25;3;
2020-07-11;5,7;8,9;0;27;20,96;16,6;50;2,666667;
2020-07-12;6,8;9,2;0;28,2;21,76;17,8;52;2,333333;
2020-07-13;6,5;8,9;0;28,6;22,12;18,4;52,5;2;
2020-07-14;6,5;9,1;0;28;22,06;18,7;56,25;2,666667;
2020-07-15;4,5;6,4;0;28,6;21,7;16,9;56,75;2;
2020-07-16;4;8,1;0;26,3;20,12;15,7;60;3;
2020-07-17;4,7;9,3;0;26,8;20,66;15,3;52;3,333333;
2020-07-18;4,7;9,8;0;26,2;20,18;14,9;56,25;4,333333;
2020-07-19;5,3;9,9;0;24,1;17,82;13,2;52,5;3,666667;
2020-07-20;4,8;9,9;0;26,4;19,34;13,3;54,25;3;
2020-07-21;5,6;9,9;0;27,2;20,72;15,4;48,75;2,333333;
2020-07-22;6,1;9,9;0;28,2;21,5;17,7;48,25;1;
2020-07-23;5,5;9,9;0;27,2;20,64;16,2;50,25;2,333333;
2020-07-24;5,9;9,8;0;26,4;19,88;14,8;48;3;
2020-07-25;7,1;9,9;0;27,6;21,16;16,8;50,25;1,333333;
2020-07-26;5,4;9,8;0;26,4;20,68;15,4;49,5;2,333333;
2020-07-27;5,9;9,1;0;27,2;21,04;15,2;56,5;2,666667;
2020-07-28;5,6;8,2;0;27,8;22,1;17,5;46,75;3,666667;
2020-07-29;7,6;7,9;0;28,8;22,58;19,9;47,25;2;
2020-07-30;5,4;8,1;0;27,8;19,48;12,4;63,25;2,666667;
2020-07-31;3,9;8,3;0;27,2;19,82;14,7;57;3;
2020-08-01;4,7;6,7;0;25,8;19,22;15,3;59,25;2,333333;
2020-08-02;4,1;10;0;24,6;18,56;14,6;53,75;2;
2020-08-03;5,4;10,1;0;25,1;18,18;12,4;46,5;2,333333;
2020-08-04;4,6;10,1;0;26;18,2;12;44,75;1,333333;
2020-08-05;5,9;10,1;0;26,1;18,86;13,4;46,5;2,333333;
2020-08-06;5,6;10,2;0;25,4;17,68;12,4;51,5;2,333333;
2020-08-07;5,7;10,1;0;26;19,12;12,4;49,25;2,333333;
2020-08-08;2,8;6,3;0;26,8;20,52;16,2;42,75;3;
2020-08-09;8,5;8,3;0;26;20,92;17;41,5;2,666667;
2020-08-10;7;9,9;0;26,8;21,12;16,4;43;2,333333;
2020-08-11;7;10,2;0;27,8;21,4;17;41,25;2;
2020-08-12;7,8;9,2;0;28,8;22,76;18;40;2,333333;
2020-08-13;8,2;6,7;0;30,8;24;19,4;42,75;2,666667;
2020-08-14;5;8,7;0;31,2;24,24;20;45,5;2,666667;
2020-08-15;3;5,9;0;31,3;24,74;19,4;40,75;3,666667;
2020-08-16;10;2,2;0;30,2;23,7;20,9;51,25;3,666667;
2020-08-17;5,6;,8;0;26,6;19,8;16,6;67,75;3;
2020-08-18;3,6;3,3;0;30,8;23,06;16,1;53;3,666667;
2020-08-19;8,4;3;0;32,4;25,24;18;41,25;4,333333;
2020-08-20;7,5;3,5;0;30,2;19,7;16,1;71,25;4,666667;
2020-08-21;4,8;0;0;19,4;14;11,8;78,25;3,333333;
2020-08-22;2,1;0;5,6;16,2;12,28;9,6;87,75;2,333333;
2020-08-23;1,1;7,8;0;23,6;15,96;10,8;65,25;2,666667;
2020-08-24;3,2;10,8;0;25;17,14;10,9;51;3,333333;
2020-08-25;4,9;10,6;0;25,8;17,56;10,4;40,75;3,333333;
2020-08-26;6,3;10,6;0;27,3;18,54;10,8;35,75;3,333333;
2020-08-27;7,4;10,4;0;29;20,94;14,1;42,75;2,666667;
2020-08-28;7,8;10,2;0;29,4;22,42;16,5;45,25;4;
2020-08-29;6,6;10,3;0;30;23,1;16,9;41,75;3,666667;
2020-08-30;8,9;9,9;0;31,6;24,8;19,6;37;1,666667;
2020-08-31;9,1;9,3;0;31,6;25,28;20,6;39;2,333333;
2020-09-01;8,4;10,3;0;31,2;24,34;18,5;42;3,333333;
2020-09-02;7,5;10,2;0;27,4;22,14;17,3;45,25;4;
2020-09-03;7,9;10,7;0;30;23,32;17,6;38,75;3,666667;
2020-09-04;10,3;10,7;0;32,2;25,26;20,3;32,75;4;
2020-09-05;10,8;10,6;0;31,4;24,96;20,2;29,25;2,333333;
2020-09-06;11,8;10,6;0;31,8;24,12;18,4;35;2,333333;
2020-09-07;10,3;10,6;0;31,8;25,38;20,7;31,5;2,666667;
2020-09-08;11,5;10,7;0;32,8;26,22;22,1;31,25;2,333333;
2020-09-09;12,5;10,7;0;32,8;26,74;21,3;30,25;3,333333;
2020-09-10;13,1;9,9;0;33,6;26,68;21;32,25;2,666667;
2020-09-11;12,5;9,8;0;33,8;27,46;22,7;26,5;3,666667;
2020-09-12;13,5;10,4;0;33;27,26;23,7;25,5;4,333333;
2020-09-13;13,4;10,6;0;31,4;25,22;20,3;31,25;4;
2020-09-14;11,7;10,5;0;32;24,56;19,4;35,5;2,666667;
2020-09-15;9,7;9,7;0;30,6;23,86;17,7;41,75;3,333333;
2020-09-16;9,8;9,1;0;31,8;24,78;19,5;39,5;2,333333;
2020-09-17;10,6;9,6;0;33,8;27,6;22,4;30,5;3,333333;
2020-09-18;13,1;9,7;0;34;27,58;23,1;33,75;3;
2020-09-19;9,4;,1;0;30,6;25,96;23,2;44,5;0;
2020-09-20;5,6;,3;0;25,4;21,68;19,8;62,5;2,666667;
2020-09-21;3,4;1,1;0;26,1;20,44;18,1;75,75;2,666667;
2020-09-22;2,9;2,6;1,1;25,2;18,46;14,9;81,5;2,666667;
2020-09-23;1,8;,3;0;24;19,14;15;71,75;3;
2020-09-24;2,7;10,2;0;30,6;22,52;14,4;51;2,666667;
2020-09-25;5,8;10;0;32,8;25,18;18,3;43;2;
2020-09-26;8,7;10,8;0;33,7;26,62;21,6;34;2,333333;
2020-09-27;11,9;10,2;0;34,8;28,2;22,8;28,5;2,666667;
2020-09-28;12,1;10,2;0;36;28,08;21,8;35;3;
2020-09-29;10,6;10,1;0;36,6;29,38;22,7;33;2;
2020-09-30;11;7;0;35,8;29,12;23,4;32;2;
2020-10-01;13,1;10;0;36,4;29,7;23,5;29;3,333333;
2020-10-02;12,8;10,4;0;36,6;29,86;23,1;28,25;4;
2020-10-03;12,2;8,6;0;37,6;30,84;25,4;33;1,666667;
2020-10-04;9,8;9,8;0;37,2;30,12;24,4;32;2;
2020-10-05;11,5;7;0;36,2;28,72;23,4;39,25;3,333333;
2020-10-06;12;6,6;0;36,1;28,3;22,8;45,25;1,666667;
2020-10-07;8,7;9;21,8;37;30,4;22,8;29,75;2,333333;
2020-10-08;12,3;3,6;0;33,8;26,98;22,1;49,25;3,333333;
2020-10-09;6,9;0;0;31;25,36;22,6;56;4;
2020-10-10;5,1;2,8;2,9;30;22,88;17,8;57,75;3,666667;
2020-10-11;4,9;7,5;0;32,6;24,18;17,7;46;3;
2020-10-12;6,5;5,8;0;32,8;24,84;17,8;53;2,333333;
2020-10-13;6,2;9,5;0;34,2;27,22;21,3;42,75;2,666667;
2020-10-14;9,1;7,6;0;34,8;24,6;19,2;62;4;
2020-10-15;5,6;1,3;48,3;24,4;21,22;18,7;81,5;1,333333;
2020-10-16;1,4;2,6;0;27,8;20,74;17,3;74,75;1,666667;
2020-10-17;2,6;6,4;,2;27,8;21,88;16,6;75;1,333333;
2020-10-18;3;5,1;6,6;28,6;22,36;17,2;74,25;2;
2020-10-19;3,3;1,3;,6;26,2;20,78;18,3;79,25;3;
2020-10-20;2,5;,6;9,3;23,4;19,58;17,8;89,5;3,666667;
2020-10-21;1,5;5,2;1,1;28,6;21,54;17,9;76,75;2,666667;
2020-10-22;2,3;9,6;4,2;29;23,18;18,1;62;3;
2020-10-23;4,6;6,9;0;26,6;21,78;18,5;68,75;4,333333;
2020-10-24;4,3;0;1,4;22;19,26;18,3;93;3;
2020-10-25;1,1;7,6;3,9;28;20,86;17,5;81,25;3;
2020-10-26;2,2;8,7;15,1;30;23,5;17,3;59;2,333333;
2020-10-27;4,1;8,7;0;28,6;23,1;19,1;65,25;3;
2020-10-28;3,9;11,5;0;32,2;25,12;18,4;53,25;2,333333;
2020-10-29;5,7;3,1;0;29,4;22,76;19,8;78,25;2,666667;
2020-10-30;2,6;1;4,7;25,6;21,02;18,5;88,25;3;
2020-10-31;1,3;4,7;7,3;27,2;20,8;17,2;71,25;3,333333;
2020-11-01;2,9;10,7;0;27,6;19,76;16;61,25;3,333333;
2020-11-02;3,8;11,6;0;27,6;19,98;13,1;46;2,666667;
2020-11-03;5,3;5,4;0;27,4;20,38;14,7;63;3;
2020-11-04;4,4;9;1,3;28,2;21,38;15,3;47;2,333333;
2020-11-05;5,4;10,8;0;29,8;22,28;16;42;3,333333;
2020-11-06;7;11,4;0;31,4;23,38;16,7;39,75;2;
2020-11-07;7,7;11,5;0;33,8;25,82;18,7;38,75;2,666667;
2020-11-08;8,5;10,4;0;34,2;26,22;21,3;46,25;4;
2020-11-09;8,6;8;0;33,2;25,74;20,3;47,75;4;
2020-11-10;6,2;2,6;17,7;27,2;22,16;17,6;72,75;2,333333;
2020-11-11;3;4,1;0;28,6;21,84;18,8;83,25;2;
2020-11-12;2,6;8,4;51,3;29,6;23,44;18,6;67;2,333333;
2020-11-13;3,6;5,7;12,3;29,8;21,74;19,1;81;2,666667;
2020-11-14;3,2;2,5;9;27,6;22,24;17,8;70;2,333333;
2020-11-15;3,6;9,4;0;31,4;25,12;20;56,75;2,333333;
2020-11-16;5;5,2;0;30,2;23,32;20,2;75,75;3;
2020-11-17;3,5;7,2;5,2;31;24,08;20,2;67,75;3,333333;
2020-11-18;2,8;2,1;,4;26;21,34;18,9;85,5;3,333333;
2020-11-19;,8;5,4;4;26,6;21,38;18,3;83;3,333333;
2020-11-20;,7;10,6;2,8;28;21,14;16,1;65,5;2;
2020-11-21;,7;11,7;0;30;22,46;16,3;52;2;
2020-11-22;1,6;9;0;28,3;23,36;18,1;62,5;2,333333;
2020-11-23;1,7;8,3;,8;27,8;22,98;18,5;68,75;3,333333;
2020-11-24;1,2;9,2;4,5;22,8;22,28;18;55,75;3,666667;
2020-11-25;5,9;10,7;0;29,2;23,18;18,9;64;3,666667;
2020-11-26;5,4;8,4;,2;30;22,92;18,8;65,5;3,333333;
2020-11-27;4;10,9;4,4;31,8;25,38;18,7;48,5;2,666667;
2020-11-28;6,4;11,8;0;30,6;25,32;20,2;44,75;2,666667;
2020-11-29;7,3;9,9;0;29,8;24,64;19,6;52,25;2,333333;
2020-11-30;7;8,9;0;31,2;26,18;21,1;51,25;2,333333;
2020-12-01;6;5,4;,2;30,8;24,32;18,6;71,5;,666667;
2020-12-02;2,2;2,8;32,6;24,4;20,54;18,7;86,75;3;
2020-12-03;1,5;4,9;1,2;29,6;24,04;18,8;74,5;2;
2020-12-04;2,2;7,7;0;32,1;26,08;20,7;60;1;
2020-12-05;2,3;4,1;0;29,3;22,94;19,8;86,25;2,333333;
2020-12-06;1,9;2,7;15,2;28,8;22,52;19,4;91,25;1,666667;
2020-12-07;1,4;1,3;5,2;26,2;21,8;19,6;92,5;1,666667;
2020-12-08;1,1;2,9;,5;28,4;22,46;18,7;74;1,666667;
2020-12-09;3;3,4;0;28,7;21,22;18,4;84,75;3;
2020-12-10;1,9;4,5;9;26,8;21,48;17,4;78,25;3;
2020-12-11;2,7;,2;3,2;24;20,06;16,3;85,25;2,333333;
2020-12-12;1,5;1,6;2,7;26,9;21,88;18,3;86,25;2;
2020-12-13;1,9;,5;14,9;26,5;22;19,3;81,25;2;
2020-12-14;2,1;7,9;6;30,4;23,4;18,6;77,75;1,666667;
2020-12-15;3,7;7,4;8,7;31,2;23,82;19,3;69,5;3,333333;
2020-12-16;3,8;6;3,4;30,6;23,58;20,1;70;2;
2020-12-17;2,7;4,9;0;30,5;24,24;20,5;72,25;2,333333;
2020-12-18;2,3;8,1;0;30,8;23,82;19,5;69;4;
2020-12-19;4,6;9,5;7;31;23,76;19,6;76;1,333333;
2020-12-20;3,6;2,6;3,8;28,2;22,68;19,2;85,5;2;
2020-12-21;1,6;6,5;30;30;24,22;19,1;76,75;2,333333;
2020-12-22;3;3,9;0;28,4;22,72;19,2;91;2,666667;
2020-12-23;1,3;5,1;43,8;27,6;22,56;19,2;87,25;2,333333;
2020-12-24;1;2,3;3,2;27;22,22;19,9;79;3;
2020-12-25;1,9;3,5;3,9;26;21,68;18,4;85,5;3;
2020-12-26;,9;1,8;2,1;26,1;21,86;19;75;2,333333;
2020-12-27;,7;1,4;21,9;25,1;20,52;19,3;93,25;1,666667;
2020-12-28;,5;,7;14,5;26;21,04;17,6;86;2,666667;
2020-12-29;1;2,5;4,4;27,6;21,62;18,7;89,75;2,666667;
2020-12-30;1;,3;18,3;28,2;22,56;17,6;80;1,666667;
2020-12-31;1,4;,9;29,8;27,4;21,86;17,5;88,75;1,333333;
2021-01-01;1,3;3,7;0;27;22,84;19;75,75;1,666667;
2021-01-02;1,5;6,2;0;28,6;21,8;18,8;75,5;1,666667;
2021-01-03;2;7,2;7,6;27,2;21,4;17,6;75,5;3;
2021-01-04;1,7;11,2;6,2;29;22,96;17,4;64,25;3;
2021-01-05;3,9;3,6;0;29;23,82;19,9;66,75;2,666667;
2021-01-06;4,5;8,3;0;29,4;25,18;21,6;73;1;
2021-01-07;3;6,8;0;30;22;18;85,25;2,333333;
2021-01-08;2,1;5,3;14,1;28,2;23,14;17,9;78,75;2;
2021-01-09;2,2;8,9;,2;30;24,54;21,1;73,75;1,666667;
2021-01-10;3,3;1,4;0;27,8;22,84;20,2;91;2,666667;
2021-01-11;1;3;6,2;29,8;23,42;19,7;81,25;0;
2021-01-12;2,2;1,7;,4;29,4;23,08;20,4;86,25;2;
2021-01-13;1,6;5,8;1,1;30,6;23,6;20,2;82,25;2,333333;
2021-01-14;2,4;0;9,3;24,2;20,96;18,8;91;2,666667;
2021-01-15;1,1;,2;8;26,2;21,08;18,8;86;2,333333;
2021-01-16;1,8;4,2;4;28;22,48;19;76,25;3;
2021-01-17;3,5;2,1;0;27,8;22,48;20,2;80,25;1,666667;
2021-01-18;2,2;6,2;3,8;29,2;22,86;20,3;81;3;
2021-01-19;2,8;6,2;41,7;30;24,34;19,7;59,25;1,666667;
2021-01-20;4,3;10,9;0;31;24,98;19,5;51;2,333333;
2021-01-21;5,9;11,8;0;30;24,54;19,3;46,25;2,666667;
2021-01-22;7,2;9,9;0;29,4;24;19,4;55;3;
2021-01-23;6,2;11,2;0;29,4;24,4;19,8;56;2;
2021-01-24;5,8;8,2;0;30,2;24,6;20;55,25;2,333333;
